0.04269718378782272,0.010883626528084278,0.019160134717822075,0.055665913969278336,0.071016825735569,0.023494485765695572,0.02208648808300495,0.01639150269329548,0.06475411355495453,0.09898486733436584,0.006690652575343847,0.026516640558838844,0.26938289403915405,0.04339243844151497,0.034480020403862,0.023849517107009888,0.17055271565914154
0.011800911277532578,0.004582622088491917,0.009663136675953865,0.007060373667627573,0.01967635564506054,0.004834654275327921,0.017759788781404495,0.0038914764299988747,0.013566248118877411,0.06055547669529915,0.05000642314553261,0.008626017719507217,0.037458911538124084,0.6305713653564453,0.03485675901174545,0.08411058783531189,0.0009789624018594623
0.02603938616812229,0.02465963177382946,0.006944374181330204,0.12075561285018921,0.04598890617489815,0.025895899161696434,0.014210749417543411,0.022165680304169655,0.018501106649637222,0.09578488767147064,0.07558287680149078,0.009378736838698387,0.0017866786802187562,0.42119157314300537,0.00621898053213954,0.07996997237205505,0.004925016779452562
0.013221713714301586,0.005604161415249109,0.01111507136374712,0.5220152139663696,0.19105558097362518,0.0007643590215593576,0.01716264709830284,0.014610983431339264,0.03785717859864235,0.07850194722414017,0.01855865865945816,0.018301326781511307,0.0017367820255458355,0.05000501498579979,0.003533231560140848,0.005512859206646681,0.010443366132676601
0.016193589195609093,0.007741918787360191,0.008516634814441204,0.06497981399297714,0.045210689306259155,0.0017330775735899806,0.015688514336943626,0.004987718537449837,0.012565985321998596,0.5790632367134094,0.01345247682183981,0.008813717402517796,0.00970217864960432,0.03279509022831917,0.011500072665512562,0.10782089829444885,0.05923444777727127
0.007462851703166962,0.01850263401865959,0.00704331137239933,0.005457517225295305,0.011761011555790901,0.1908465474843979,0.013206823728978634,0.012119799852371216,0.0016105326358228922,0.10097392648458481,0.22889931499958038,0.008100885897874832,0.014531653374433517,0.04479382187128067,0.009972195141017437,0.32221439480781555,0.0025028069503605366
0.01994231529533863,0.0026485116686671972,0.005742400884628296,0.023252343758940697,0.007872282527387142,0.03649201989173889,0.007317459676414728,0.009909071028232574,0.004209182690829039,0.0047877077013254166,0.0368807278573513,0.002343413420021534,0.0033160350285470486,0.7905136942863464,0.008860757574439049,0.035561613738536835,0.0003505055501591414
0.009595934301614761,0.002569127595052123,0.00473066046833992,0.346403032541275,0.046294402331113815,0.00175772316288203,0.08426962047815323,0.10150698572397232,0.04013758897781372,0.026090120896697044,0.008900871500372887,0.10966090857982635,0.0064370520412921906,0.008899999782443047,0.018547268584370613,0.058255426585674286,0.12594328820705414
0.003926082514226437,0.03073902428150177,0.012301425449550152,0.022854289039969444,0.04514459893107414,0.23030710220336914,0.022380931302905083,0.1768920123577118,0.05102864280343056,0.012940293177962303,0.07930467277765274,0.11688382923603058,0.1623704731464386,0.010711632668972015,0.00676857540383935,0.0055986857041716576,0.009847677312791348
0.019228806719183922,0.04040743038058281,0.017994046211242676,0.0407928042113781,0.11986812204122543,0.18980468809604645,0.03201117739081383,0.0761016383767128,0.0242096409201622,0.0723498985171318,0.0708242729306221,0.03895345330238342,0.11067996174097061,0.05805957689881325,0.014274918474256992,0.04660415276885033,0.027835415676236153
0.006339473184198141,0.006743776146322489,0.004253586754202843,0.012170610949397087,0.034953050315380096,0.0012657525949180126,0.007503625005483627,0.0009462814778089523,0.002654413226991892,0.8151301741600037,0.045537836849689484,0.004600930958986282,0.004272626247256994,0.010862059891223907,0.007989689707756042,0.027293089777231216,0.007483005058020353
0.013261120766401291,0.011185390874743462,0.013135981746017933,0.03865635022521019,0.038379982113838196,0.006273750215768814,0.06506295502185822,0.014524316415190697,0.025164777413010597,0.2969510555267334,0.0686873197555542,0.07266110181808472,0.029514947906136513,0.014919188804924488,0.057751208543777466,0.18727704882621765,0.04659361019730568
0.014783840626478195,0.007071385625749826,0.03128359466791153,0.37454554438591003,0.1165526807308197,0.029136238619685173,0.021863805130124092,0.0741652250289917,0.04365088418126106,0.025308793410658836,0.02573144994676113,0.1268662065267563,0.04452952370047569,0.007614334113895893,0.008917314931750298,0.008359533734619617,0.039619699120521545
0.01930479146540165,0.008018548600375652,0.029965901747345924,0.2896004021167755,0.060659173876047134,0.001176335965283215,0.019264839589595795,0.017976857721805573,0.00987481139600277,0.34872469305992126,0.04112309217453003,0.00883609987795353,0.0029106903821229935,0.046152979135513306,0.015860870480537415,0.06265325099229813,0.0178966224193573
